id;value
1;Ambositra
2;Antananarivo
4;Fianarantsoa
6;Toamasina
10;Toliara
8;Antsirabe
9;Maintirano
12;Diego
13;Tsiroanimandidy
14;Morafenobe
15;Port Saint Louis
16;Antsiranana
17;Fenoarivo alakamisy
20;Tuléar
19;Orlando
22;Melaky
24;Ambositra
25;Tamatave
51;Farafangana
29;fort dauphin
30;Manoro
31;majunga
50;Vatomandry
33;Saint marie
34;manankara
36;Talatamaty
49;Sabotsy Namehana
38;Mandritsara
48;nirinarazonarisoa@gmail.com
47;Manakara
45;Antsirana
46;MORAMANGA 
52;Vangaindrano
53;Tananarive
54;Antananarivo
55;Fiannarantsoa
56;Fianaarantsoa
57;Fort dauphin et ANTANANARIVO
58;Tuléar, betioky atsimo andrefana
59;Tsiroanomandidy
60;fandriana
61;divers ville
62;Antananarivo
63;
64;Saint Denis
65;Antananarivo
66;fort-dauphin
67;tana
68;Antananarivo
69;Alakamisy Fenoarivo
70;ALasora
71;Mahajanga
72;Tananarive 101
73;Neuchâtel
74;Saint-Denis
75;Port-Louis
76;Genève
77;Le Port
78;BEFANDRIANA NORD
79;MORONDAVA
80;Antsohihy
81;Tolagnaro
82;Mananjary
83;
84;ambodin'isotry
85;analamanga
86;Sainte marie
87;toute l'ile de Madagascar 
88;Sambava
89;Sambaina Antsirabe
90;Itaosy
91;antsiranana 201
92;Antananarivo
93;Ambanja 
94;Toulouse
95;Ambatondrazaka
96;ambatofinandrahana
97;Antananarivo
98;Antananarivo
99;Ambohidratrimo
100;Betroka
101;AMBOHIMANGAKELY
102;Miarinarivo
103;Antananarivo
104;Antananarivo
105;Marovoay
106;Paris
107;Fomboni
108;SAVA
109;
110;Androy/Bekily/Bekitro
111;Dans toutes les provinces 
112;Taolagnaro
113;Néant
114;Anatananarivo
115;tamatave 2
116;Abidjan
117;Nosy be
118;Ivato
119;antsiranana 201, Ambilobe
120;Toamasina I
121;Mandoto
122;Antananarivo
123;Antananarivo
124;Bordeaux
125;Albi, Montauban
126;Amiens
127;Alfortville
128;ANDRAISORO
129;Havre
130;Marovoay Majunga
131;ANDAPA
132;TULEAR - MADAGASCAR
133;Antalaha
134;Maevatanana
135;ANATANANARIVO 101
136;Antananarivo
137;Commune Rurale d'Ankadinanadriana
138;tana VI
